keyword_a,keyword_b,cooccurrence_weight,explicit_edge_weight
symlink views,typed edge ledger,1,0
symlink views,typed graph,0,1
symlink views,vault architecture,0,2
symlink views,vault ingestion,0,2
threshold 0.90,topology generalization,0,1
threshold 0.90,two-failure futility stop,1,0
topology generalization,trial data,0,1
topology generalization,two-failure futility stop,0,1
trial data,vocabulary exposure,0,1
typed edge,typed edge ledger,0,1
typed edge,vault ingestion,0,1
typed edge ledger,typed graph,0,1
typed edge ledger,vault architecture,0,2
typed edge ledger,vault ingestion,0,2
typed graph,vault ingestion,0,1
uncertain,uncertainty,0,1
uncertainty,vault architecture,0,1
vault architecture,vault ingestion,0,1
